
2025/03/05 (23:25:17) | DEBUG: Loading theme file: /home/vishwa/.config/btop/themes/catppuccin_mocha.theme

2025/03/05 (23:26:49) | ===> btop++ v.1.4.0
2025/03/05 (23:26:49) | INFO: Logger set to DEBUG
2025/03/05 (23:26:49) | DEBUG: Using locale en_US.UTF-8
2025/03/05 (23:26:49) | INFO: Running on /dev/pts/1
2025/03/05 (23:26:51) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2025/03/05 (23:26:51) | INFO: Failed to load librocm_smi64.so, AMD GPUs will not be detected: librocm_smi64.so.6: cannot open shared object file: No such file or directory
2025/03/05 (23:26:51) | WARNING: Intel GPU: Failed to initialize PMU
2025/03/05 (23:26:51) | DEBUG: Shared::init() : Initialized.
2025/03/05 (23:26:51) | DEBUG: Loading theme file: /home/vishwa/.config/btop/themes/catppuccin_mocha.theme

2025/03/06 (00:42:27) | ===> btop++ v.1.4.0
2025/03/06 (00:42:27) | INFO: Logger set to DEBUG
2025/03/06 (00:42:27) | DEBUG: Using locale en_US.UTF-8
2025/03/06 (00:42:27) | INFO: Running on /dev/pts/0
2025/03/06 (00:42:29) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2025/03/06 (00:42:29) | INFO: Failed to load librocm_smi64.so, AMD GPUs will not be detected: librocm_smi64.so.6: cannot open shared object file: No such file or directory
2025/03/06 (00:42:29) | WARNING: Intel GPU: Failed to initialize PMU
2025/03/06 (00:42:29) | DEBUG: Shared::init() : Initialized.
2025/03/06 (00:42:29) | DEBUG: Loading theme file: /home/vishwa/.config/btop/themes/catppuccin_mocha.theme

2025/03/06 (02:12:53) | ===> btop++ v.1.4.0
2025/03/06 (02:12:53) | INFO: Logger set to DEBUG
2025/03/06 (02:12:53) | DEBUG: Using locale en_US.UTF-8
2025/03/06 (02:12:53) | INFO: Running on /dev/pts/1
2025/03/06 (02:12:53) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2025/03/06 (02:12:53) | INFO: Failed to load librocm_smi64.so, AMD GPUs will not be detected: librocm_smi64.so.6: cannot open shared object file: No such file or directory
2025/03/06 (02:12:53) | WARNING: Intel GPU: Failed to initialize PMU
2025/03/06 (02:12:53) | DEBUG: Shared::init() : Initialized.
2025/03/06 (02:12:53) | DEBUG: Loading theme file: /home/vishwa/.config/btop/themes/catppuccin_mocha.theme
2025/03/06 (02:12:57) | INFO: Quitting! Runtime: 00:00:04

2025/03/06 (02:19:15) | ===> btop++ v.1.4.0
2025/03/06 (02:19:15) | INFO: Logger set to DEBUG
2025/03/06 (02:19:15) | DEBUG: Using locale en_US.UTF-8
2025/03/06 (02:19:15) | INFO: Running on /dev/pts/1
2025/03/06 (02:19:15) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2025/03/06 (02:19:15) | INFO: Failed to load librocm_smi64.so, AMD GPUs will not be detected: librocm_smi64.so.6: cannot open shared object file: No such file or directory
2025/03/06 (02:19:15) | WARNING: Intel GPU: Failed to initialize PMU
2025/03/06 (02:19:15) | DEBUG: Shared::init() : Initialized.
2025/03/06 (02:19:15) | DEBUG: Loading theme file: /home/vishwa/.config/btop/themes/catppuccin_mocha.theme
2025/03/06 (02:19:20) | INFO: Quitting! Runtime: 00:00:05

2025/03/06 (02:19:29) | ===> btop++ v.1.4.0
2025/03/06 (02:19:29) | INFO: Logger set to DEBUG
2025/03/06 (02:19:29) | DEBUG: Using locale en_US.UTF-8
2025/03/06 (02:19:29) | INFO: Running on /dev/pts/1
2025/03/06 (02:19:29) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2025/03/06 (02:19:29) | INFO: Failed to load librocm_smi64.so, AMD GPUs will not be detected: librocm_smi64.so.6: cannot open shared object file: No such file or directory
2025/03/06 (02:19:29) | WARNING: Intel GPU: Failed to initialize PMU
2025/03/06 (02:19:29) | DEBUG: Shared::init() : Initialized.
2025/03/06 (02:19:29) | DEBUG: Loading theme file: /home/vishwa/.config/btop/themes/catppuccin_mocha.theme
2025/03/06 (02:19:34) | INFO: Quitting! Runtime: 00:00:05

2025/03/06 (02:19:44) | ===> btop++ v.1.4.0
2025/03/06 (02:19:44) | INFO: Logger set to DEBUG
2025/03/06 (02:19:44) | DEBUG: Using locale en_US.UTF-8
2025/03/06 (02:19:44) | INFO: Running on /dev/pts/1
2025/03/06 (02:19:44) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2025/03/06 (02:19:44) | INFO: Failed to load librocm_smi64.so, AMD GPUs will not be detected: librocm_smi64.so.6: cannot open shared object file: No such file or directory
2025/03/06 (02:19:44) | WARNING: Intel GPU: Failed to initialize PMU
2025/03/06 (02:19:44) | DEBUG: Shared::init() : Initialized.
2025/03/06 (02:19:44) | DEBUG: Loading theme file: /home/vishwa/.config/btop/themes/catppuccin_mocha.theme

2025/03/06 (02:19:55) | ===> btop++ v.1.4.0
2025/03/06 (02:19:55) | INFO: Logger set to DEBUG
2025/03/06 (02:19:55) | DEBUG: Using locale en_US.UTF-8
2025/03/06 (02:19:55) | INFO: Running on /dev/pts/3
2025/03/06 (02:19:55) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2025/03/06 (02:19:55) | INFO: Failed to load librocm_smi64.so, AMD GPUs will not be detected: librocm_smi64.so.6: cannot open shared object file: No such file or directory
2025/03/06 (02:19:55) | WARNING: Intel GPU: Failed to initialize PMU
2025/03/06 (02:19:55) | DEBUG: Shared::init() : Initialized.
2025/03/06 (02:19:55) | DEBUG: Loading theme file: /home/vishwa/.config/btop/themes/catppuccin_mocha.theme
2025/03/06 (02:20:00) | INFO: Quitting! Runtime: 00:00:05

2025/03/06 (02:24:34) | ===> btop++ v.1.4.0
2025/03/06 (02:24:34) | INFO: Logger set to DEBUG
2025/03/06 (02:24:34) | DEBUG: Using locale en_US.UTF-8
2025/03/06 (02:24:34) | INFO: Running on /dev/pts/2
2025/03/06 (02:24:34) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2025/03/06 (02:24:34) | INFO: Failed to load librocm_smi64.so, AMD GPUs will not be detected: librocm_smi64.so.6: cannot open shared object file: No such file or directory
2025/03/06 (02:24:34) | WARNING: Intel GPU: Failed to initialize PMU
2025/03/06 (02:24:34) | DEBUG: Shared::init() : Initialized.
2025/03/06 (02:24:34) | DEBUG: Loading theme file: /home/vishwa/.config/btop/themes/catppuccin_mocha.theme
2025/03/06 (02:24:38) | INFO: Quitting! Runtime: 00:00:04

2025/03/08 (02:57:16) | ===> btop++ v.1.4.0
2025/03/08 (02:57:16) | INFO: Logger set to DEBUG
2025/03/08 (02:57:16) | DEBUG: Using locale en_US.UTF-8
2025/03/08 (02:57:16) | INFO: Running on /dev/pts/1
2025/03/08 (02:57:16) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2025/03/08 (02:57:16) | INFO: Failed to load librocm_smi64.so, AMD GPUs will not be detected: librocm_smi64.so.6: cannot open shared object file: No such file or directory
2025/03/08 (02:57:16) | WARNING: Intel GPU: Failed to initialize PMU
2025/03/08 (02:57:16) | DEBUG: Shared::init() : Initialized.
2025/03/08 (02:57:16) | DEBUG: Loading theme file: /home/vishwa/.config/btop/themes/catppuccin_mocha.theme
